internal,5,77.67,adj.内部的，国内的
range,5,77.68,n.射程，范围，一系列
built,5,77.69
department,5,77.7,n.部，部门，系
documents,5,77.71
riedel,5,77.72
thai,5,77.73
guinea,5,77.74
suggest,5,77.75,v.建议，暗示
ho,5,77.76
achieve,5,77.77,v.完成，实现
attack,5,77.77,"v.,n.进攻，侵袭"
met,5,77.78
turbine,5,77.79,n.汽轮机，涡轮机
feel,5,77.8,v.感到，摸，意识到
stayed,5,77.81
oecd,5,77.82
himself,5,77.83,pron.他自己
dollars,5,77.84
impressive,5,77.85,adj.给人深刻印象的
jinping,5,77.86
massacre,5,77.87,"n.,v.屠杀，残杀"
plenty,5,77.88,n.大量，丰富
charged,5,77.89
export,5,77.9,"v.,n.输出，出口"
sudan,5,77.91
claim,5,77.91,v.要求，索赔，声称
paying,5,77.92
classic,5,77.93,n.经典作品
korean,5,77.94
bond,5,77.95,n.束缚，联结，债券
incentives,5,77.96
changes,5,77.97
older,5,77.98
secure,5,77.99,adj.安全的，可靠的
advances,5,78.0
glut,5,78.01,n.供过于求v.狼吞虎咽
london,5,78.02
missionary,5,78.03,n.传教士
poland,5,78.04
partly,5,78.04,adv.部分地
councils,5,78.05
defeated,4,78.06
formal,4,78.07,adj.形式上的，正式的
agents,4,78.08
la,4,78.08
sorry,4,78.09,adj.难过的，遗憾的
basic,4,78.1,adj.基本的，基础的
hat,4,78.11,n.帽子
achieved,4,78.11
murder,4,78.12,"v.,n.谋杀(案)"
unlikely,4,78.13,adj.未必的，不象的
seas,4,78.14
served,4,78.14
oldest,4,78.15
ruled,4,78.16
nigel,4,78.17
here,4,78.17,adv.这里，在这里
hillary,4,78.18
notable,4,78.19,adj.值得注意的
predecessors,4,78.2
grand,4,78.2,adj.雄伟的，重大的
awarded,4,78.21
attention,4,78.22,n.注意，关心
newly,4,78.23
tibet,4,78.23
slip,4,78.24,v.滑，滑行，溜走
stated,4,78.25
ideas,4,78.26
producers,4,78.26
twice,4,78.27,adv.两次，两倍
turning,4,78.28,n.拐角
hanoi,4,78.28
nerve,4,78.29,n.神经，胆量
wearing,4,78.3
headquarters,4,78.31,n.司令部，总部
sensible,4,78.31,adj.明智的，感知的
mao,4,78.32
counting,4,78.33
spot,4,78.34,n.点，斑，污点，场所
attempts,4,78.34
kaczynski,4,78.35
abadi,4,78.36
fitch,4,78.37
series,4,78.37,n.系列，从书
unit,4,78.38,n.单位，个体
understand,4,78.39,n.了解，懂，熟悉
egypt,4,78.4,n.埃及
lose,4,78.4,v.失去，丢失，输
papua,4,78.41
factor,4,78.42,n.因素，因数，要素
matters,4,78.43
forgotten,4,78.43
solvency,4,78.44,n.偿付能力
blue,4,78.45,adj.蓝色的，忧郁的
snow,4,78.46,n.雪
able,4,78.46,adj.有能力的，能干的
prefer,4,78.47,v.较喜欢，宁愿
ice,4,78.48,n.冰，冰块
bit,4,78.49,n.小片，一点
earn,4,78.49,v.挣钱，赢得
atmosphere,4,78.5,n.大气，气氛
peak,4,78.51,n.顶点，巅，山峰
rural,4,78.52,adj.农村的
casualties,4,78.52
followers,4,78.53
fair,4,78.54,adj.公平的
httpwwweconomistcomnewsasia,4,78.55
heat,4,78.55,n.热，热烈
ronald,4,78.56
team,4,78.57,n.小队
investigation,4,78.58,n.调查
booming,4,78.58,adj.兴旺的，繁荣的
priority,4,78.59,n.优先，居先
indias,4,78.6
test,4,78.61,"v.,n.测验，试验"
reckon,4,78.61,v.数，计算，认为
represents,4,78.62
adviser,4,78.63,n.顾问
euro,4,78.63
afghanistan,4,78.64
saints,4,78.65
deepest,4,78.66
germanys,4,78.66
midpoint,4,78.67
shopping,4,78.68,n.购物
radical,4,78.69,adj.基本的，激进的
waves,4,78.69
flows,4,78.7
handling,4,78.71,n.处理，管理
apps,4,78.72
brand,4,78.72,n.牌子，商标
followed,4,78.73
cast,4,78.74,v.掷，投射，铸造
numerous,4,78.75,adj.众多的，大量的
yields,4,78.75
heavily,4,78.76,adv.重，沉重的
computer,4,78.77,n.计算机
everest,4,78.78
wanting,4,78.78
investing,4,78.79
cia,4,78.8
millions,4,78.81
suicide,4,78.81,n.自杀
tied,4,78.82
figures,4,78.83
changed,4,78.84
typical,4,78.84,adj.典型的
universities,4,78.85
supported,4,78.86
sight,4,78.87,n.视力，情景
suffering,4,78.87,n.苦难
fought,4,78.88
populism,4,78.89
deemed,4,78.9
accused,4,78.9
providing,4,78.91
bilateral,4,78.92
cruises,4,78.93
armed,4,78.93
resistance,4,78.94,n.抵抗，阻力，反感
processing,4,78.95,"n.,adj.加工(的)"
steam,4,78.96,n.汽，蒸汽
wager,4,78.96
hemming,4,78.97
standards,4,78.98
vocational,4,78.98
harvard,4,78.99
exporters,4,79.0
categories,4,79.01
contest,4,79.01,"n.,v.争夺，比赛"
vladimir,4,79.02
commitment,4,79.03,n.责任
ottoman,4,79.04
succession,4,79.04,n.接连，继任
ability,4,79.05,n.能力
jeffery,4,79.06
wartime,4,79.07
chemistry,4,79.07,n.化学
struggle,4,79.08,"v.,n.斗争，奋斗"
talking,4,79.09
committed,4,79.1
television,4,79.1,n.电视，电视机
sticker,4,79.11
invested,4,79.12
respect,4,79.13,v.尊重，重视，尊敬
drew,4,79.13
violations,4,79.14
join,4,79.15,v.连接，加入，参加
alcohol,4,79.16,n.酒精
torun,4,79.16
consumers,4,79.17
enter,4,79.18,v.进入，加入
heavy,4,79.19,adj.星的，繁重的
hundreds,4,79.19
selling,4,79.2
february,4,79.21,n.二月
tu,4,79.22
austria,4,79.22
word,4,79.23,n.字，词，诺言，音讯
eavis,4,79.24
sensitive,4,79.25,adj.敏感的
posted,4,79.25
fighters,4,79.26
includes,4,79.27
transition,4,79.28,n.过渡，转变
turns,4,79.28
direct,4,79.29,v.支配，指挥，对准
guerrillas,4,79.3
owners,4,79.31
approaches,4,79.31
rare,4,79.32,adj.稀有的，罕见的
enforce,4,79.33,v.实施，强制
gained,4,79.33
introduced,4,79.34
relevant,4,79.35,adj.相关的
policing,4,79.36
gear,4,79.36,n.齿轮，用品
charge,4,79.37,v.收费，冲向，控告
ukrainian,4,79.38
replace,4,79.39,v.归还原处，代替
submit,4,79.39,v.服从，呈交
ben,4,79.4
closer,4,79.41
actual,4,79.42,adj.现实的，实际的
relationship,4,79.42,n.关系，联系
sitting,4,79.43
wolfe,4,79.44
houses,4,79.45
apply,4,79.45,v.应用，申请
partner,4,79.46,n.伙伴，合伙人，搭档
tribes,4,79.47
opportunities,4,79.48
table,4,79.48,n.桌子，表格
survival,4,79.49,n.幸存，遗风
swedens,4,79.5
shift,4,79.51,v.转变
closely,4,79.51,adv.紧密地，严密地
appetite,4,79.52,n.食欲，欲望
project,4,79.53,n.计划
native,4,79.54,adj.本国的，出生地的
reais,4,79.54
burst,4,79.55,"v.,n.爆炸，破裂"
compressor,4,79.56
globe,4,79.57,n.地球，球体，地球仪
looking,4,79.57
underwater,4,79.58
communism,4,79.59,n.共产主义
argues,4,79.6
troubled,4,79.6
shale,4,79.61
stands,4,79.62
officer,4,79.63,n.军官，警官，官员
authority,4,79.63,n.权力，权威
postponed,4,79.64
nonetheless,4,79.65
uniform,4,79.66,adj.均匀的，统一的
attractive,4,79.66
japans,4,79.67
britons,4,79.68
english,4,79.68,"n.,adj.英国的，英语"
aec,4,79.69
equal,4,79.7,adj.相等的，胜任的
abe,4,79.71
musical,4,79.71,adj.音乐的
tactics,4,79.72,n.战术，策略
standing,4,79.73,adj.常务的
observers,4,79.74
floor,4,79.74,n.地板，(楼)层
charges,4,79.75
pmdb,4,79.76
racial,4,79.77,adj.种族的，人种的
winser,4,79.77
offset,4,79.78,v.抵消，弥补
unauthorised,4,79.79
favours,4,79.8
original,4,79.8,adj.原始的
love,4,79.81,v.爱，喜欢
tom,4,79.82
politically,4,79.83
sector,4,79.83,n.部分，部门
pitchfork,4,79.84
moscow,4,79.85
taylor,4,79.86
determined,4,79.86
exotic,4,79.87
unrelated,4,79.88
beyond,4,79.89,prep.在...那边，超出
changing,4,79.89
civil,4,79.9,adj.民用的，民事的
opposed,4,79.91
populous,4,79.92
criminals,4,79.92
bjp,4,79.93
gulf,4,79.94,n.海湾，鸿沟
evolved,4,79.95
morale,4,79.95,n.士气，斗志
received,4,79.96
waters,4,79.97
split,4,79.98,v.劈，分割
austerity,4,79.98
prospects,4,79.99
familiar,4,80.0,adj.熟悉的，亲近的
contractors,4,80.01
threatened,4,80.01
wealth,4,80.02,n.财富，丰富
sectors,4,80.03
live,4,80.04,"v.居住,生存"
barmy,4,80.04
ratio,4,80.05,n.比，比率
wages,4,80.06
tribunal,4,80.06
host,4,80.07,n.一大群，男主人
slower,4,80.08
brazilians,4,80.09
censors,4,80.09
deflation,4,80.1
extended,4,80.11
ill,4,80.12,adj.患病的，坏的
witness,4,80.12,"n.目击者,证人"
forecasting,4,80.13
monthly,4,80.14,adj.每月的
estimates,4,80.15
encouraging,4,80.15
emergency,4,80.16,n.紧急情况，急诊
dominate,4,80.17,v.统治，支配，占优势
businessman,4,80.18
thank,4,80.18,v.谢谢，感谢
horrors,4,80.19
bureaucrats,4,80.2
summer,4,80.21,n.夏季
avoided,4,80.21
prevent,4,80.22,v.防止，阻碍
uncontacted,4,80.23
levels,4,80.24
charity,4,80.24,n.施舍，仁慈
arms,4,80.25,n.武器
carnival,4,80.26
memory,4,80.27,n.记忆(力)，回忆
foundation,4,80.27,n.建立，基金，基础
unexplored,4,80.28
trained,4,80.29
o,4,80.3
reducing,4,80.3
elected,4,80.31
arrive,4,80.32,v.到达，达到
minority,4,80.33,n.少数，少数民族
produce,4,80.33,v.生产，制造，创作
abeba,4,80.34
hungary,4,80.35
earned,4,80.36
balances,4,80.36
bagehot,4,80.37
scottish,4,80.38,adj.苏格兰的
anbar,4,80.39
grants,4,80.39
statements,4,80.4
expects,4,80.41
rydzyk,4,80.41
barack,4,80.42
computers,4,80.43
structural,4,80.44,adj.结构的，组织上的
competition,4,80.44,n.竞争，比赛
courting,4,80.45
fleet,4,80.46,n.船队
tried,4,80.47
news,4,80.47,n.新闻，消息
lastly,4,80.48
burden,4,80.49,n.担子，负担
risen,4,80.5
borders,4,80.5
complain,4,80.51,v.抱怨，控诉
rush,4,80.52,"v.,n.冲，冲进"
buying,4,80.53
fragile,4,80.53,adj.易碎的，脆的
schengen,4,80.54
cultural,4,80.55,adj.文化的
hunt,4,80.56,v.打猎，搜索，寻找
winners,4,80.56
relatives,4,80.57
cover,4,80.58,v.盖，掩盖
knowledge,4,80.59,n.知识，学识
reputation,4,80.59,n.名声，声誉
cheer,4,80.6,n.喝彩
comparison,4,80.61,n.比较
wide,4,80.62,adj.宽的，广阔的
described,4,80.62
holiday,4,80.63,n.节日，假日
controversial,4,80.64,adj.有争议的
earnings,4,80.65,n.收入，赚得的钱
fail,4,80.65,v.失败，不及格，不能
reaction,4,80.66,n.反应，反动
visited,4,80.67
estimated,4,80.68
promote,4,80.68,v.提升，促进，宣传
gradually,4,80.69,adv.逐渐地，逐步地
reading,4,80.7,n.读书，读数，读本
users,4,80.71
declare,4,80.71,v.宣布，声明
bringing,4,80.72
scores,4,80.73
deeper,4,80.74
churches,4,80.74
dozen,4,80.75,n.一打
crack,4,80.76,v.使...破裂
captain,4,80.76,n.队长，船长，上尉
vietnams,4,80.77
chore,4,80.78
immense,4,80.79,adj.巨大的，极大的
fin,4,80.79
recovery,4,80.8,n.寻回，恢复
consequence,4,80.81,n.后果，重要性
amendment,4,80.82,n.修改(通知书)
aid,4,80.82,"n.,v.援助，救护"
parliament,4,80.83,n.议会，国会
involving,4,80.84
anger,4,80.85,n.生气，愤怒
intrade,4,80.85
aneo,4,80.86
wrong,4,80.87,adj.错误的，有毛病的
schemes,4,80.88
transactions,4,80.88
impose,4,80.89,v.征(税)，强加
clearly,4,80.9,adv.清晰地，无疑地
allowing,4,80.91
identify,4,80.91,v.认出，认为...一致
slash,4,80.92
pregnancies,4,80.93
kronor,4,80.94
cameron,4,80.94
fiends,4,80.95
room,4,80.96,n.房间，室，空间
begun,4,80.97
imperial,4,80.97
pick,4,80.98,v.拣，采
raped,4,80.99
us,4,81.0,pron.我们(宾格)
venezuela,4,81.0
odds,4,81.01
forecasters,4,81.02
indecent,4,81.03
territory,4,81.03,n.领土，领域，地区
airlines,4,81.04
flat,4,81.05,adj.平的，平淡的
revenue,4,81.06,n.岁入，收入
match,4,81.06,n.火柴，对手，比赛
jutland,4,81.07
moral,4,81.08,adj.道德的
aseans,4,81.09
storms,4,81.09
favourite,4,81.1
mining,4,81.11
anything,4,81.11,pron.无论什么
firebrand,4,81.12
asset,4,81.13
tell,4,81.14,v.告诉，讲，说出
persecution,4,81.14,n.迫害
iowa,4,81.15
km,4,81.16
via,4,81.17,prep.经由，取道
binge,4,81.17
chapters,4,81.18
unexpected,4,81.19,adj.意外的，未料到的
keen,4,81.2,adj.锋利的，敏捷的
httpwwweconomistcomnewsmiddle,4,81.2
count,4,81.21,v.计算，数，认为
fifths,4,81.22
pakistan,4,81.23
shia,4,81.23
communities,4,81.24
code,4,81.25,n.法规，代码，密码
cuba,4,81.26
hoped,4,81.26
kenyas,4,81.27
fitted,4,81.28
model,4,81.29,n.模范，模型，模特儿
retired,4,81.29
opportunity,4,81.3,n.机会，机遇，时机
continental,4,81.31,adj.大陆的
option,4,81.32,n.选择，可选择的东西
empire,4,81.32,n.帝国，财团
costing,4,81.33
shareholders,4,81.34
conference,4,81.35,n.会议
xis,4,81.35
chairman,4,81.36,n.主席，董事长
fuelled,3,81.37
discuss,3,81.37,v.讨论
attrition,3,81.38
spirit,3,81.38,n.精神，心灵
chose,3,81.39
whopping,3,81.39
scrapped,3,81.4
democrats,3,81.41
married,3,81.41,adj.已婚的
exhaust,3,81.42,v.竭尽，用完
consider,3,81.42,v.考虑，以为，体谅
included,3,81.43
olympic,3,81.43
kurdish,3,81.44
rape,3,81.44
marco,3,81.45
clinic,3,81.46,n.诊所
exposed,3,81.46
joaquim,3,81.47
scott,3,81.47
stepping,3,81.48
kirchner,3,81.48
vietnamese,3,81.49
columbia,3,81.49
spectacular,3,81.5,adj.壮观的
asylum,3,81.51
surrounding,3,81.51
my,3,81.52,pron.我的
httpwwweconomistcomnewsbritain,3,81.52
structure,3,81.53,n.结构，构造，组织
passenger,3,81.53,n.旅客，乘客
recognition,3,81.54,n.认出，承认
existing,3,81.54,adj.现存的，已有的
hour,3,81.55,n.小时，点钟
airbus,3,81.56
exemptions,3,81.56
universal,3,81.57,adj.宇宙的，普遍的
amounts,3,81.57
expense,3,81.58,n.支出，开支
bright,3,81.58,adj.明亮的，鲜明的
criminal,3,81.59,n.罪犯
june,3,81.6,n.六月
looked,3,81.6
waste,3,81.61,v.浪费
parliamentary,3,81.61
drastic,3,81.62,adj.激烈的，严厉的
nearby,3,81.62,"adj.,adv.附近(的)"
educating,3,81.63
provider,3,81.63
behaviour,3,81.64
habsburg,3,81.65
product,3,81.65,n.产品，作品
signs,3,81.66
fled,3,81.66
sat,3,81.67
frank,3,81.67,adj.坦率的，真诚的
watch,3,81.68,v.观看，看过
message,3,81.68,n.音讯，消息
analysis,3,81.69,n.分析，分解
leftist,3,81.7
famous,3,81.7,adj.著名的
pride,3,81.71,n.骄傲，自豪，自负
blow,3,81.71,v.吹，吹掉，刮风
duty,3,81.72,n.责任，义务，关税
tips,3,81.72
football,3,81.73,n.足球
cftc,3,81.73
agencys,3,81.74
dealing,3,81.75,n.交往，生意
improvements,3,81.75
canopy,3,81.76
ranges,3,81.76
records,3,81.77
remaining,3,81.77
recognised,3,81.78
scrutiny,3,81.79,n.细看，复查
insurgency,3,81.79
properly,3,81.8,adv.合适地
search,3,81.8,"v.,n.搜查，寻找"
relative,3,81.81,n.亲戚
chancellor,3,81.81
unprecedented,3,81.82,adj.前所未有的
speculation,3,81.82,n.推测，投机
predictit,3,81.83
kennedy,3,81.84
statue,3,81.84,n.雕像，铸像
reflected,3,81.85
electoral,3,81.85
prostitution,3,81.86
birth,3,81.86,n.出生，创始
intensive,3,81.87,adj.强化的，密集的
prospect,3,81.87,n.前景
whales,3,81.88
shkreli,3,81.89
poured,3,81.89
ownership,3,81.9,n.所有权，所有制
causes,3,81.9
foundations,3,81.91
measured,3,81.91
imply,3,81.92,v.暗示，意味
brussels,3,81.92
signed,3,81.93
sisi,3,81.94
scholarships,3,81.94
quieter,3,81.95
swastikas,3,81.95
settle,3,81.96,v.解决，安置，支付
extent,3,81.96,n.范围，限度，一大片
determination,3,81.97,n.决心，决定
deduction,3,81.97,n.推断，减少
slashed,3,81.98
wider,3,81.99
rescued,3,81.99
favoured,3,82.0
technologies,3,82.0
owned,3,82.01
unique,3,82.01,adj.唯一的
pension,3,82.02,n.养老金，年金
tigre,3,82.03
combined,3,82.03
tariffs,3,82.04
obligation,3,82.04,n.义务，责任
denies,3,82.05
trick,3,82.05,n.诡计，骗局，伎俩
shot,3,82.06,n.射击，弹丸
irritus,3,82.06
banned,3,82.07
wage,3,82.08,n.工资
significant,3,82.08,adj.重要的，有意义的
bahr,3,82.09
inclusion,3,82.09,n.包括在内
towns,3,82.1
skilled,3,82.1
james,3,82.11
gone,3,82.11
involve,3,82.12,v.使卷入，忙于
limit,3,82.13,n.界限，限度
rcl,3,82.13
replacing,3,82.14
separatist,3,82.14
joseph,3,82.15
vladivostoks,3,82.15
cristal,3,82.16
practices,3,82.16
pole,3,82.17,n.柱，杆，极
chapter,3,82.18,n.章，节
handed,3,82.18
backing,3,82.19,n.倒退，支持物
protected,3,82.19
punished,3,82.2
e,3,82.2
anniversary,3,82.21,n.周年纪念日
sure,3,82.22,adj.有把握的，一定的
courses,3,82.22
written,3,82.23,adj.写作的，书面的
tops,3,82.23
alongside,3,82.24,prep.在...旁边
images,3,82.24
concessions,3,82.25
kenya,3,82.25
caution,3,82.26,n.谨慎，告诫
wait,3,82.27,v.等候，伺候
experience,3,82.27,"n.,v.经历，经验"
picking,3,82.28
antarctica,3,82.28
provinces,3,82.29
voyage,3,82.29,"n.,v.航行"
pope,3,82.3,n.教皇
briefing,3,82.3,n.简要情况
catholic,3,82.31,adj.天主教的
bets,3,82.32
attorney,3,82.32,n.辩护律师
balance,3,82.33,n.平衡，天平，余额
allows,3,82.33
diminished,3,82.34
mechanism,3,82.34,n.机制，机械装置
lately,3,82.35,adv.近来，最后
excavation,3,82.35
quo,3,82.36
am,3,82.37
shown,3,82.37
dress,3,82.38,n.服装
bird,3,82.38,n.鸟
bones,3,82.39
emerged,3,82.39
network,3,82.4,n.网络，网状组织
crammed,3,82.4
describes,3,82.41
png,3,82.42
c,3,82.42
economically,3,82.43,adv.经济上
khabarovsk,3,82.43
peasants,3,82.44
villages,3,82.44
recipient,3,82.45,n.接受者
abortions,3,82.46
stood,3,82.46
sustainability,3,82.47
fate,3,82.47,n.命运，厄运，宿命
vulnerable,3,82.48,adj.晚受损害的
advance,3,82.48,"n.,v.前进"
glory,3,82.49,n.光荣，壮丽，荣誉
defences,3,82.49
martin,3,82.5
grim,3,82.51,adj.冷酷的，不祥的
fee,3,82.51,n.费用，酬金
strict,3,82.52,adj.严格的，精确的
save,3,82.52,v.救，拯救，储蓄
looming,3,82.53
provides,3,82.53
coppers,3,82.54
happens,3,82.54
map,3,82.55,n.地图
dilma,3,82.56
fold,3,82.56,v.折叠
phones,3,82.57
mandatory,3,82.57
guard,3,82.58,v.警卫，提防
base,3,82.58,n.基础，基地
jackson,3,82.59
arrived,3,82.59
buttonwood,3,82.6
hampshire,3,82.61
safe,3,82.61,adj.安全的，无风险的
drugs,3,82.62
dreadful,3,82.62,adj.可怕的，糟糕的
recognise,3,82.63
powered,3,82.63
consequences,3,82.64
launch,3,82.65,v.发射，发动，开始
backfire,3,82.65
minorities,3,82.66
lebanon,3,82.66
macris,3,82.67
awareness,3,82.67
academy,3,82.68,n.学院，研究院
apparent,3,82.68,adj.明显的，表面上的
paris,3,82.69,n.巴黎
valleys,3,82.7
illegal,3,82.7,adj.不合法的，非法的
ministers,3,82.71
crude,3,82.71,adj.未加工的，粗糙的
tighten,3,82.72,v.拉紧
irredeemable,3,82.72
slogan,3,82.73,n.标语，口号
startups,3,82.73
corner,3,82.74,n.角落，拐角
intended,3,82.75
ignored,3,82.75
michael,3,82.76
polling,3,82.76
bedfordshire,3,82.77
wilson,3,82.77
units,3,82.78
crises,3,82.78
nowadays,3,82.79,adv.现今，目前
predicted,3,82.8
electorate,3,82.8
flyings,3,82.81
date,3,82.81,n.日期
rapid,3,82.82,adj.快的，急速的
plokhy,3,82.82
colorado,3,82.83
proceedings,3,82.84
greece,3,82.84,n.希腊
democracies,3,82.85
begins,3,82.85
movie,3,82.86,n.电影(院)
cattle,3,82.86,n.牛(总称)
visits,3,82.87
pundits,3,82.87
rulers,3,82.88
feds,3,82.89
aspects,3,82.89
simple,3,82.9,adj.简单的，朴素的
gains,3,82.9
miles,3,82.91
andrew,3,82.91
inciting,3,82.92
confidence,3,82.92,n.信任，信心
shared,3,82.93
occasionally,3,82.94,adv.偶而，有时
nehru,3,82.94
tally,3,82.95,v.吻合，符合
camera,3,82.95,n.照相机
fringe,3,82.96,n.边缘，花边，穗子
investigating,3,82.96
paper,3,82.97,n.纸，报纸，文件
cars,3,82.97
believes,3,82.98
basis,3,82.99,n.基础，根据
hundred,3,82.99,num.一百
contrary,3,83.0,adj.相反的
contents,3,83.0
faster,3,83.01
user,3,83.01,n.使用者，用户
junk,3,83.02
slumped,3,83.02
struggling,3,83.03
islamist,3,83.04
immediately,3,83.04,adv.立即，马上
judge,3,83.05,n.法官，裁判
forcing,3,83.05
nerds,3,83.06
dividend,3,83.06
severe,3,83.07,adj.严厉的，苛刻的
iron,3,83.08,n.铁，熨斗
founder,3,83.08,n.创办人，奠基人
required,3,83.09
abandon,3,83.09,v.抛弃，放弃
combination,3,83.1,n.混合，组合
pair,3,83.1,n.对，双，夫妇
eager,3,83.11,adj.热切的，渴望的
piece,3,83.11,n.件，片段，张
gay,3,83.12,adj.快活的，快乐的
whale,3,83.13,n.鲸
bethlehem,3,83.13
feat,3,83.14,n.功绩
plurals,3,83.14
fixed,3,83.15,adj.固定的，已确定的
trees,3,83.15
detailed,3,83.16,adj.详细的，详尽的
enjoyed,3,83.16
concluded,3,83.17
exception,3,83.18,n.除外，例外
follow,3,83.18,v.跟随，听懂，遵循
timing,3,83.19
strains,3,83.19
behold,3,83.2
veteran,3,83.2,n.老手，老兵
iem,3,83.21
nationalism,3,83.21
historical,3,83.22,adj.历史的
deposits,3,83.23
brown,3,83.23,"n.,adj.褐色(的)"
march,3,83.24,"n.,v.行进，行军"
warriors,3,83.24
ageing,3,83.25
concerned,3,83.25,adj.有关的
sponsored,3,83.26
footing,3,83.27,n.立足点，立场
causing,3,83.27
otherwise,3,83.28,adv.另外的
steel,3,83.28,n.钢
incumbent,3,83.29
speaker,3,83.29,n.说话者，发言人
worthy,3,83.3,adj.值得的，配...的
tribal,3,83.3
game,3,83.31,n.游戏，比赛，猎物
drama,3,83.32,n.戏剧，剧本
pattern,3,83.32,n.模式，式样，图案
philippines,3,83.33
lulas,3,83.33
praises,3,83.34
entering,3,83.34
issues,3,83.35
plane,3,83.35,n.水平，平面，飞机
gargantuan,3,83.36
final,3,83.37,adj.最终的
endurance,3,83.37,n.忍耐力，耐用
truck,3,83.38,n.卡车，载重汽车
entry,3,83.38,n.进入，入口，词条
pus,3,83.39
woes,3,83.39
gases,3,83.4
secret,3,83.4,adj.秘密的
tighter,3,83.41
nature,3,83.42,n.自然，本性，性质
urban,3,83.42,adj.都市的，城市的
emerge,3,83.43,v.出现，暴露
insurgent,3,83.43
doubled,3,83.44
roulette,3,83.44
theory,3,83.45,n.理论，学说
division,3,83.45,n.划分，部分
shanghai,3,83.46
zones,3,83.47
leap,3,83.47,"v.,n.跳跃"
mps,3,83.48
dying,3,83.48
meeting,3,83.49,n.会议，集会
bet,3,83.49,"n.,v.打赌"
sum,3,83.5,n.总数，会计
enemies,3,83.51
strategic,3,83.51,adj.战略的
worries,3,83.52
slowing,3,83.52
unions,3,83.53
circumstances,3,83.53
re,3,83.54,prep.关于
grave,3,83.54,adj.严肃的，庄重的
offered,3,83.55
dropped,3,83.56
defeat,3,83.56,v.击败
jesse,3,83.57
pockets,3,83.57
unpopular,3,83.58
bypass,3,83.58,n.旁道，分路
representatives,3,83.59
competitive,3,83.59,adj.竞争的
generals,3,83.6
titans,3,83.61
lowest,3,83.61
admirable,3,83.62,adj.可钦佩的
maker,3,83.62,n.制造者，制造商
quite,3,83.63,adv.完全，十分，相当
sudden,3,83.63,adj.突然的，意外的
tragedy,3,83.64,n.悲剧，惨事，灾难
individual,3,83.64,adj.个人的，各自的
ex,3,83.65,prep.在...交货
dominance,3,83.66
aides,3,83.66
filling,3,83.67,n.充填物，馅
freely,3,83.67,adv.自由地，随意地
disappointed,3,83.68,adj.失望的，扫兴的
request,3,83.68,n.请求
donations,3,83.69
unlike,3,83.7,adj.不同的
respects,3,83.7
bottlenecks,3,83.71
voter,3,83.71,n.投票人，选举人
riyals,3,83.72
deeply,3,83.72,adv.深深的，深切地
czech,3,83.73
echoes,3,83.73
paul,3,83.74
electric,3,83.75,adj.电的，电力的
stockmarkets,3,83.75
obviously,3,83.76,adv.明显地，显然
missing,3,83.76,adj.丢失的，缺少的
spains,3,83.77
researchers,3,83.77
accelerate,3,83.78,v.加速，加快
applications,3,83.78
ukrainians,3,83.79
equivalent,3,83.8,adj.相等的，等值的
waning,3,83.8
strengthen,3,83.81,v.加强，巩固
opponents,3,83.81
reserves,3,83.82
reclaiming,3,83.82
extend,3,83.83,v.延伸，扩大，给予
transport,3,83.83,v.运送
counterparts,3,83.84
editor,3,83.85,n.编辑，编者
ruins,3,83.85
interference,3,83.86,n.干涉，干扰
beirut,3,83.86
yorkshire,3,83.87
armys,3,83.87
copts,3,83.88
gallup,3,83.89
interested,3,83.89,adj.感兴趣的
fly,3,83.9,v.飞，驾机
cartoon,3,83.9,n.漫画，动画片
democracy,3,83.91,n.民主，民主政体
generally,3,83.91,adv.通常，大概
threw,3,83.92
separate,3,83.92,v.分离，分隔，分手
mas,3,83.93
incomes,3,83.94
ask,3,83.94,v.问，要求，邀请
roots,3,83.95
egypts,3,83.95
aggregate,3,83.96,"v.,n.,adj.合计(的)"
speaks,3,83.96
ventures,3,83.97
stretches,3,83.97
preschool,3,83.98
broad,3,83.99,adj.宽的，辽阔的
hedge,3,83.99,n.树篱，套期保值
janeiro,3,84.0
atlantic,3,84.0,"n.,adj.大西洋(的)"
feats,3,84.01
landslide,3,84.01
reports,3,84.02
steps,3,84.02
choose,3,84.03,v.选择，愿意
aitchison,3,84.04
safer,3,84.04
explanations,3,84.05
schumpeter,3,84.05
whalers,3,84.06
tourist,3,84.06,n.旅游者，游客
interests,3,84.07
rarely,3,84.07,adv.难得，少有
dysfunction,3,84.08
nelson,3,84.09
nine,3,84.09,num.九
tulead,3,84.1
read,3,84.1,v.读，阅读，朗诵
missouris,3,84.11
ordinary,3,84.11,adj.普通的，一般的
independent,3,84.12,adj.独立的
lopsided,3,84.13
mix,3,84.13,v.混合，配料，交往
looms,3,84.14
debts,3,84.14
waterhouse,3,84.15
ban,3,84.15
struggles,3,84.16
senate,3,84.16,n.参议院
supreme,3,84.17,adj.最高的
streets,3,84.18
routes,3,84.18
seemingly,3,84.19,adv.表面上
bay,3,84.19,n.海湾，湾
draft,3,84.2,n.草案，草稿，穿堂风
path,3,84.2,n.小径，路线
extremely,3,84.21,adv.极其，非常
demographic,3,84.21
daughter,3,84.22,n.女儿
russians,3,84.23
rowdy,3,84.23
pollsters,3,84.24
hindustani,3,84.24
anywhere,3,84.25,adv.无论何地
expel,3,84.25,v.驱逐，开除
amazon,3,84.26
happy,3,84.26,adj.高兴的，幸运的
